AgentID	Epoch	MeanEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	MeanVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	loss_policy	loss_critic	loss_predictor	LocLoss	Entropy	kl_divergence	ClipFrac	DoneCount	OutOfBound	stop_iteration	Time
0	35	-21.13249969482422	13.345095	-0.43999988	-34.87	118.0	-15.195712280273437	3.5501144	-9.576196	-22.548605	17280	-0.026663227006793022	16.21868133544922	0.0	0.0	1.5854216814041138	0.03200821951031685	0.37711864709854126	0.0	34.5	39.0	6021.9416835308075
0	36	-12.555000305175781	4.375645	-9.21	-19.949999	119.5	-12.803746541341146	3.8342845	-8.571452	-25.073265	17760	-0.04615821689367294	6.859119415283203	0.0	0.0	1.5147106647491455	0.050462543964385986	0.366108775138855	0.0	59.0	39.0	6195.24288725853
0	37	-16.75	18.602219	0.33000004	-47.26	99.25	-11.487576293945313	2.1353514	-7.5491695	-16.66028	18240	0.09630319476127625	10.287522315979004	0.0	0.0	1.4294731616973877	-0.000897611549589783	0.2896725535392761	0.6666666666666666	51.666666666666664	39.0	6338.879412651062
0	38	-14.947500228881836	6.7909403	-9.04	-26.47	114.25	-17.990203857421875	4.579547	-7.440546	-29.496368	18720	-0.08588963747024536	6.3324456214904785	0.0	0.0	1.348156452178955	0.03422505408525467	0.3435448706150055	0.5	102.5	39.0	6524.5869154930115
0	39	-22.884998321533203	4.9708686	-16.88	-28.95	120.0	-16.985870361328125	2.4758077	-10.758638	-21.511854	19200	-0.057592615485191345	5.48673152923584	0.0	0.0	1.4388699531555176	0.053358592092990875	0.39791667461395264	0.0	110.0	39.0	6699.044214963913
0	40	-15.289999961853027	10.3321705	0.48000002	-25.2	96.0	-16.541839599609375	4.0057187	-9.136274	-23.980877	19680	0.0796782597899437	4.724009990692139	0.0	0.0	1.4651658535003662	0.0508456788957119	0.4166666567325592	0.0	87.5	39.0	6837.578499317169
0	41	-11.255999755859374	11.482963	1.6	-28.83	78.2	-16.539980061848958	1.7268873	-11.965137	-19.936049	20160	-0.20351290702819824	2.7964160442352295	0.0	0.0	1.580270767211914	0.03127240762114525	0.3120204508304596	0.0	46.0	39.0	6980.444963932037
0	42	-13.641999816894531	15.793182	1.5	-40.57	77.4	-18.520562744140626	2.8521023	-12.975122	-24.49529	20640	-0.04297842085361481	12.723828315734863	0.0	0.0	1.4041184186935425	0.04405834525823593	0.40568476915359497	0.5	36.75	39.0	7106.779756784439
0	43	-20.877500534057617	17.460796	-1.1099999	-47.66	104.0	-18.184981282552084	2.9354608	-12.565667	-24.01898	21120	-0.02172333374619484	18.897258758544922	0.0	0.0	1.275905966758728	0.04791965335607529	0.28125	0.5	70.5	39.0	7258.166213750839
0	44	-12.028333028157553	16.130505	2.69	-40.74	72.0	-16.1713134765625	2.095889	-10.777287	-25.027876	21600	0.012458943761885166	16.328332901000977	0.0	0.0	1.3506615161895752	0.02576483227312565	0.2430555522441864	0.25	31.25	39.0	7414.853600502014
0	45	-19.36750030517578	4.4061627	-12.08	-23.92	120.0	-14.0771240234375	4.2577753	-4.702491	-23.509789	22080	-0.04363665357232094	3.120577335357666	0.0	0.0	1.2797296047210693	0.017297811806201935	0.24791666865348816	0.0	166.0	39.0	7588.899439096451
0	46	-18.540000915527344	17.105337	2.0	-44.98	91.75	-17.229150390625	2.6365654	-10.613937	-21.220062	22560	-0.14196039736270905	7.594661235809326	0.0	0.0	1.203307867050171	0.04476739466190338	0.3378746509552002	0.3333333333333333	80.0	39.0	7737.054288864136
0	47	-14.585000038146973	9.29668	1.26	-21.84	93.75	-25.369344075520832	5.532633	-16.545822	-36.530888	23040	-0.19403889775276184	8.408747673034668	0.0	0.0	1.2977019548416138	0.02632606402039528	0.31466665863990784	0.0	42.5	39.0	7886.9173748493195
0	48	-9.122000122070313	7.5260577	1.64	-20.960001	89.6	-16.64656778971354	2.095537	-12.793887	-21.51455	23520	-0.040826983749866486	8.08573055267334	0.0	0.0	1.0006743669509888	0.03918195888400078	0.3705357015132904	0.3333333333333333	53.333333333333336	39.0	8049.747745275497
0	49	-16.21500015258789	15.057434	2.41	-39.61	95.25	-10.658925374348959	1.4531468	-7.373382	-12.790837	24000	-0.08550009876489639	42.2718620300293	0.0	0.0	1.1372913122177124	0.12305513769388199	0.4120734930038452	0.6666666666666666	44.333333333333336	17.0	8161.954211235046
0	50	-26.94499969482422	3.2346137	-21.82	-30.73	120.0	-13.826609293619791	1.3646092	-11.206697	-18.221037	24480	-0.05745196342468262	4.882675647735596	0.0	0.0	1.0095453262329102	0.08166518062353134	0.4333333373069763	0.0	264.0	39.0	8337.889103651047
0	51	-17.65250015258789	11.327377	-3.21	-29.5	110.75	-23.290401204427084	1.5132682	-20.396564	-26.523075	24960	-0.06030251830816269	12.461260795593262	0.0	0.0	1.004508137702942	0.054010577499866486	0.33634310960769653	0.5	97.0	39.0	8499.44458270073
0	52	-22.625	10.949214	-10.9	-40.54	120.0	-18.788627115885415	2.3301322	-12.805451	-24.005764	25440	-0.03141741082072258	17.4362850189209	0.0	0.0	0.9872355461120605	0.021026214584708214	0.24791666865348816	0.0	260.0	39.0	8677.470154762268
0	53	-8.451666514078775	9.763867	1.88	-23.57	69.0	-18.74696044921875	2.138559	-13.584065	-22.435278	25920	-0.10782545059919357	5.913916110992432	0.0	0.0	0.9113271236419678	0.04160495102405548	0.2777777910232544	0.4	35.0	39.0	8827.196530342102
0	54	-16.497501373291016	10.38207	1.09	-24.67	96.0	-12.661271158854166	1.9543746	-7.2971945	-15.956135	26400	0.011506911367177963	5.9517035484313965	0.0	0.0	1.188069462776184	0.038630373775959015	0.2916666567325592	0.5	90.0	39.0	8965.730754375458
0	55	-18.904998779296875	12.10849	1.36	-30.74	95.5	-17.607342529296876	1.9991142	-11.690236	-20.24251	26880	-0.03242442384362221	6.398382663726807	0.0	0.0	1.2969906330108643	0.010803484357893467	0.23036649823188782	0.5	43.5	39.0	9103.64217042923
0	56	-16.994998931884766	13.528896	0.36000007	-32.36	100.0	-21.21499226888021	1.4652826	-17.27416	-24.779318	27360	-0.20348714292049408	6.122157096862793	0.0	0.0	1.2244455814361572	0.028522390872240067	0.3100000023841858	0.5	84.0	39.0	9248.330892086029
0	57	-17.816000366210936	14.974963	1.9	-43.19	92.6	-17.242513020833332	2.2593672	-11.310377	-23.97034	27840	0.06260361522436142	12.752181053161621	0.0	0.0	1.1541765928268433	0.02150445058941841	0.30237582325935364	0.3333333333333333	57.666666666666664	39.0	9416.932114839554
0	58	-22.09000015258789	10.589677	-6.91	-32.88	120.0	-18.385591634114583	3.522209	-10.943927	-26.651398	28320	-0.03307989612221718	10.200105667114258	0.0	0.0	1.120988368988037	0.02476918324828148	0.2604166567325592	0.0	113.0	39.0	9595.292474985123
0	59	-23.017499923706055	9.393201	-8.5	-34.49	116.25	-13.161669921875	3.3616772	-7.090511	-20.728563	28800	-0.028981447219848633	10.355749130249023	0.0	0.0	0.9032819867134094	0.07030829042196274	0.337634414434433	0.0	133.0	39.0	9763.658945798874
0	60	-18.010000228881836	13.094523	1.6	-32.35	94.0	-17.892476399739582	2.984046	-10.107138	-23.631018	29280	-0.030992411077022552	3.563563823699951	0.0	0.0	1.2566816806793213	0.011851567775011063	0.28723403811454773	0.0	66.5	39.0	9899.38188123703
0	61	-7.127999877929687	7.1443553	1.9	-17.26	80.0	-18.57699178059896	5.016037	-6.3182607	-28.887447	29760	0.024507226422429085	1.7728850841522217	0.0	0.0	1.2231662273406982	0.010227825492620468	0.26499998569488525	0.3333333333333333	48.666666666666664	39.0	10046.364450216293
0	62	-18.51199951171875	9.991203	1.08	-27.03	95.2	-10.500660196940105	1.3547827	-7.8844695	-14.219722	30240	-0.04482559487223625	5.52857780456543	0.0	0.0	1.029948353767395	0.0159585140645504	0.20798319578170776	0.0	80.0	39.0	10219.051412343979
0	63	-16.795000076293945	14.305821	-0.019999899	-36.04	107.75	-18.365555826822916	2.367893	-14.786404	-23.614382	30720	0.010226751677691936	4.17048978805542	0.0	0.0	1.0485702753067017	0.043472401797771454	0.29466357827186584	0.3333333333333333	66.0	39.0	10378.05423116684
0	64	-14.895999145507812	18.192472	2.1000001	-47.41	81.8	-19.296988932291665	4.9830623	-9.872422	-28.324102	31200	-0.11417459696531296	8.451180458068848	0.0	0.0	1.234570026397705	-0.005653076339513063	0.2616136968135834	0.75	33.25	39.0	10525.66808962822
0	65	-23.654998779296875	11.914119	-10.09	-37.52	120.0	-17.63486124674479	4.3224216	-9.799854	-32.1495	31680	-0.05202699452638626	8.414541244506836	0.0	0.0	1.2931691408157349	0.028177956119179726	0.40416666865348816	0.0	132.0	39.0	10699.740868330002
0	66	-12.789999961853027	7.889487	0.77000004	-18.67	94.0	-17.758369954427085	3.4042861	-11.619106	-24.34211	32160	-0.3949720561504364	5.981838226318359	0.0	0.0	1.2116069793701172	0.01195675227791071	0.35638296604156494	0.5	63.0	39.0	10835.50300192833
0	67	-22.915000915527344	18.515823	-2.69	-50.92	105.5	-18.108135986328126	2.7903097	-12.7114	-24.937199	32640	0.0040160673670470715	11.8453950881958	0.0	0.0	1.0975663661956787	0.04586796090006828	0.4004739224910736	0.5	120.0	39.0	10987.691674232483
0	68	-5.835000356038411	8.854228	1.6700001	-21.960001	64.5	-34.13283894856771	12.567222	-16.168724	-52.24108	33120	-0.1365363746881485	17.591148376464844	0.0	0.0	1.25123929977417	0.06410091370344162	0.37467700242996216	0.4	9.8	39.0	11128.738622188568
0	69	-18.332500457763672	3.1554108	-14.31	-22.39	115.25	-11.24919942220052	1.6615705	-7.916266	-15.605156	33600	0.017523709684610367	3.9327385425567627	0.0	0.0	1.0277594327926636	0.03586134314537048	0.16702820360660553	0.0	81.0	39.0	11295.874494075775
0	70	-26.86750030517578	4.22494	-23.75	-34.07	113.5	-14.626625569661458	1.6869124	-11.186515	-18.918116	34080	-0.013560674153268337	11.4281644821167	0.0	0.0	1.1655958890914917	0.029720233753323555	0.23568281531333923	0.5	71.5	39.0	11460.136672735214
0	71	-11.161665598551432	10.931013	1.4	-25.789999	72.0	-21.294315592447916	2.4928827	-16.68351	-25.90549	34560	-0.10048839449882507	5.487821578979492	0.0	0.0	1.0547659397125244	0.05229493975639343	0.2013888955116272	0.25	50.0	39.0	11605.226348400116
0	72	-17.979999542236328	11.637133	0.93000007	-30.609999	101.0	-18.376228841145835	3.5777297	-11.690992	-24.748306	35040	0.01576479896903038	11.991022109985352	0.0	0.0	1.1152043342590332	0.0011956827947869897	0.3465346395969391	0.0	75.5	39.0	11751.641053438187
0	73	-11.267499923706055	8.155573	1.04	-20.08	94.0	-16.61854248046875	0.90462124	-14.07436	-18.935093	35520	-0.3553244471549988	6.366878509521484	0.0	0.0	0.8038909435272217	-0.01303025707602501	0.1808510571718216	0.5	117.0	39.0	11889.35923910141
0	74	-29.034997940063477	13.854332	-9.24	-45.379997	120.0	-14.941279093424479	1.3947141	-10.950179	-18.10784	36000	-0.06153193861246109	21.497840881347656	0.0	0.0	0.9439045786857605	0.06769062578678131	0.36250001192092896	0.0	183.0	39.0	12063.63858127594
0	75	-11.40000057220459	8.1153965	2.49	-17.78	102.0	-31.765256754557292	7.09627	-22.104536	-42.94194	36480	-0.12599807977676392	4.738934516906738	0.0	0.0	0.7273352742195129	0.08283320814371109	0.3112744987010956	0.5	128.0	39.0	12210.40196275711
0	76	-19.267499923706055	15.607947	0.43000004	-41.41	97.25	-14.215086873372396	1.2220274	-12.130337	-17.008839	36960	-0.0346691831946373	20.250396728515625	0.0	0.0	0.9397631287574768	0.04478100314736366	0.2185090035200119	0.5	106.5	39.0	12351.162436962128
0	77	-19.729999542236328	4.8617125	-11.39	-23.4	120.0	-19.87857462565104	0.97124916	-16.795929	-22.488766	37440	-0.05134091153740883	8.195414543151855	0.0	0.0	0.6418882012367249	0.042166464030742645	0.22083333134651184	0.0	239.0	39.0	12525.443172454834
0	78	-26.139999389648438	4.521266	-19.5	-32.26	120.0	-19.68865966796875	2.1165488	-16.046577	-24.59825	37920	-0.03842892870306969	5.239083766937256	0.0	0.0	1.001360535621643	0.019736716523766518	0.20624999701976776	0.0	195.0	39.0	12699.982613325119
0	79	-25.042499542236328	15.056488	-8.99	-49.079998	120.0	-21.330525716145832	3.3282893	-14.566206	-26.881128	38400	-0.03734031692147255	30.72840118408203	0.0	0.0	0.6881638169288635	0.0326986238360405	0.22083333134651184	0.0	232.0	39.0	12853.307736873627
0	80	-12.172499656677246	8.244517	1.34	-19.779999	95.75	-21.60054931640625	4.496887	-12.511427	-29.387903	38880	-0.03911563381552696	5.3028106689453125	0.0	0.0	0.8933979868888855	0.02181563340127468	0.20887728035449982	0.5	110.0	39.0	12975.001199960709
0	81	-10.506000518798828	8.800078	0.20000002	-24.59	93.4	-16.54109090169271	2.998676	-10.885107	-21.001717	39360	-0.04670378938317299	6.60184383392334	0.0	0.0	0.5550153851509094	0.03149745240807533	0.15417559444904327	0.0	81.66666666666667	39.0	13144.261950016022
0	82	-28.470001220703125	11.752168	-14.55	-46.82	120.0	-10.706819661458333	1.7292615	-6.064069	-14.44717	39840	-0.04666445404291153	28.18004608154297	0.0	0.0	0.7796434760093689	0.04606756567955017	0.23749999701976776	0.0	214.0	39.0	13318.849437236786
0	83	-20.22249984741211	8.425138	-13.07	-34.35	120.0	-21.233125813802083	2.10708	-15.4084015	-24.94646	40320	-0.03480906039476395	15.656360626220703	0.0	0.0	0.8252803087234497	0.026062551885843277	0.1770833283662796	0.0	241.0	39.0	13492.814378976822
0	84	-18.997501373291016	18.089914	1.47	-47.99	100.5	-19.763920084635416	1.4804052	-15.212492	-22.338509	40800	-0.07119932770729065	33.64317321777344	0.0	0.0	0.7783038020133972	0.10732473433017731	0.4427860677242279	0.0	130.0	26.0	13577.5571038723
0	85	-15.354999542236328	13.1112795	-0.55999994	-35.0	103.25	-23.359126790364584	4.9257894	-14.546533	-34.03815	41280	-0.12426667660474777	14.978331565856934	0.0	0.0	1.0139192342758179	0.10084211826324463	0.324455201625824	0.5	63.5	39.0	13739.109129190445
0	86	-24.30000114440918	17.963833	-2.49	-46.22	106.0	-13.679617309570313	2.8950799	-8.872301	-19.967892	41760	0.10032500326633453	22.994192123413086	0.0	0.0	0.6629906892776489	0.0154952984303236	0.15094339847564697	0.0	96.5	39.0	13857.234423160553
0	87	-8.930000305175781	7.8921037	0.66	-19.94	102.25	-18.760260009765624	1.8951281	-15.40988	-24.689882	42240	-0.021640777587890625	11.51262092590332	0.0	0.0	0.6779029369354248	0.01724066771566868	0.2616136968135834	0.5	88.5	39.0	13962.519525527954
0	88	-17.744998931884766	10.664686	-6.48	-34.27	120.0	-11.201026407877604	0.9651248	-8.7506695	-12.92509	42720	-0.03732386603951454	16.774965286254883	0.0	0.0	1.0368162393569946	0.01103507075458765	0.23541666567325592	0.0	157.0	39.0	14101.319556236267
0	89	-19.09599914550781	14.590016	-0.85999995	-37.91	92.8	-18.347113037109374	2.042825	-14.320092	-22.365139	43200	-0.06144385039806366	11.751232147216797	0.0	0.0	0.8413295745849609	0.03621635213494301	0.26293104887008667	0.0	49.0	39.0	14269.65578532219
0	90	-12.992500305175781	9.937257	-2.96	-28.07	108.5	-21.571337890625	2.438288	-16.98438	-26.0839	43680	-0.1721210926771164	20.5496883392334	0.0	0.0	0.8973715305328369	0.05776851624250412	0.3317972421646118	0.5	123.0	39.0	14426.825635433197
0	91	-21.9375	14.387495	2.0	-34.0	97.0	-16.863777669270835	3.147586	-11.740941	-26.149492	44160	0.13100193440914154	10.728586196899414	0.0	0.0	0.5855273604393005	0.03168497234582901	0.1520618498325348	0.5	120.0	39.0	14537.328171014786
0	92	-17.246000671386717	12.500996	0.85	-28.41	92.2	-18.571822102864584	2.3007593	-14.48279	-24.449825	44640	-0.040710192173719406	8.017167091369629	0.0	0.0	0.8758721947669983	0.021687863394618034	0.22125813364982605	0.3333333333333333	73.0	39.0	14689.804584503174
0	93	-17.41999969482422	16.440275	2.06	-40.27	85.4	-19.188334147135418	2.6569424	-13.779313	-24.383259	45120	0.07216575741767883	17.808679580688477	0.0	0.0	0.9735379815101624	0.05443985015153885	0.32786884903907776	0.0	74.66666666666667	39.0	14819.58274435997
0	94	-29.970001220703125	9.660205	-18.12	-44.63	120.0	-19.490922037760416	2.5570235	-14.315229	-24.329414	45600	-0.03506564721465111	16.236352920532227	0.0	0.0	1.0380605459213257	0.02576253190636635	0.21041665971279144	0.0	110.0	39.0	14991.258672475815
0	95	-23.75749969482422	8.165158	-10.62	-32.39	120.0	-23.4236083984375	1.7744489	-18.048073	-27.360268	46080	-0.06231667846441269	9.891440391540527	0.0	0.0	0.7850742936134338	0.10700476914644241	0.34583333134651184	0.0	201.0	30.0	15144.26952791214
0	96	-23.34749984741211	15.295171	-3.68	-45.62	107.5	-22.86275634765625	1.8678923	-19.044428	-28.441656	46560	0.020979298278689384	19.347454071044922	0.0	0.0	0.8105716109275818	0.10771016776561737	0.3488371968269348	0.0	108.5	24.0	15284.40818142891
0	97	-26.477500915527344	18.330748	1.6	-48.69	94.0	-23.145566813151042	3.6355364	-15.597722	-31.562218	47040	-0.16982987523078918	5.031135559082031	0.0	0.0	0.7485801577568054	0.05347461998462677	0.17553190886974335	0.0	136.0	39.0	15430.85584950447
0	98	-9.954999923706055	12.249419	1.25	-28.23	70.16666666666667	-29.21748250325521	3.9639606	-24.350557	-41.75441	47520	0.02330172434449196	6.969475269317627	0.0	0.0	0.9014165997505188	0.034589726477861404	0.285035640001297	0.25	52.0	39.0	15591.273916721344
0	99	-20.147499084472656	4.279541	-15.38	-26.62	118.25	-14.653936767578125	2.2700803	-9.53658	-21.903418	48000	-0.027828659862279892	3.9658215045928955	0.0	0.0	1.0348302125930786	0.025071406736969948	0.2663847804069519	0.0	77.5	39.0	15762.812409877777
